user_id,assigned_at,variant,channel,device,age_band,prior_investor,landing_page_view,started_application,completed_kyc,funded_account,account_opened,initial_assets_usd
115662,2026-08-06 14:14:23,A,Organic Search,Desktop,18-24,0,1,0,0,0,0,0.0
115663,2026-08-07 10:55:15,A,Partner,Mobile,35-44,0,1,0,0,0,0,0.0
115664,2026-08-19 03:31:49,A,Email,Mobile,18-24,0,1,1,1,1,1,4191.19
115665,2026-08-21 01:12:11,A,Social,Desktop,35-44,1,1,1,1,1,1,8423.85
115666,2026-08-25 01:19:46,A,Paid Search,Desktop,55+,1,1,1,1,1,0,0.0
115667,2026-08-22 10:42:58,A,Organic Search,Desktop,45-54,0,1,1,1,1,1,4724.18
115668,2026-08-20 00:24:42,A,Partner,Mobile,18-24,0,1,1,1,1,1,7237.44
115669,2026-08-13 00:36:31,B,Email,Mobile,18-24,0,1,0,0,0,0,0.0
115670,2026-08-15 12:55:23,B,Email,Mobile,25-34,0,1,1,1,1,1,8136.06
115671,2026-08-23 02:22:50,A,Partner,Mobile,18-24,0,1,1,1,0,0,0.0
115672,2026-08-12 17:23:06,B,Paid Search,Desktop,25-34,0,1,1,1,1,1,7407.12
115673,2026-08-03 13:22:47,A,Organic Search,Desktop,45-54,0,1,0,0,0,0,0.0
115674,2026-08-23 23:29:06,A,Social,Mobile,25-34,0,1,1,1,1,1,10515.38
115675,2026-08-03 17:10:25,B,Email,Mobile,25-34,0,1,1,1,1,1,3121.15
115676,2026-08-02 06:49:09,A,Direct,Desktop,18-24,0,1,1,1,0,0,0.0
115677,2026-08-14 14:31:11,A,Partner,Mobile,55+,0,1,0,0,0,0,0.0
115678,2026-08-28 14:56:51,B,Paid Search,Desktop,45-54,0,1,0,0,0,0,0.0
115679,2026-08-22 02:42:31,A,Direct,Desktop,25-34,0,1,1,1,0,0,0.0
115680,2026-08-01 23:16:44,A,Email,Mobile,35-44,0,1,0,0,0,0,0.0
115681,2026-08-21 14:13:02,B,Direct,Desktop,35-44,0,1,1,1,0,0,0.0
115682,2026-08-22 17:16:29,A,Organic Search,Desktop,25-34,1,1,1,0,0,0,0.0
115683,2026-08-09 02:41:37,B,Email,Desktop,25-34,1,1,1,1,1,1,11190.13
115684,2026-08-25 05:40:35,A,Organic Search,Mobile,35-44,0,1,0,0,0,0,0.0
115685,2026-08-06 11:21:53,A,Social,Tablet,35-44,0,1,1,1,1,1,5621.06
115686,2026-08-08 04:40:45,B,Organic Search,Mobile,25-34,0,1,1,1,1,1,36787.5
115687,2026-08-23 14:59:29,A,Partner,Tablet,45-54,0,1,1,1,1,1,3870.9
115688,2026-08-27 15:51:29,B,Email,Desktop,18-24,0,1,1,1,1,1,6425.52
115689,2026-08-16 01:02:32,B,Email,Desktop,55+,0,1,1,0,0,0,0.0
115690,2026-08-24 00:35:59,A,Partner,Desktop,45-54,0,1,1,1,1,1,22897.39
115691,2026-08-14 15:31:38,B,Email,Desktop,55+,1,1,1,1,1,1,9922.9
115692,2026-08-16 00:54:26,A,Social,Tablet,35-44,1,1,1,1,0,0,0.0
115693,2026-08-07 11:23:41,A,Organic Search,Desktop,25-34,1,1,1,1,1,1,5931.5
115694,2026-08-24 06:18:05,B,Social,Desktop,35-44,0,1,1,1,1,1,4557.76
115695,2026-08-14 20:28:06,A,Organic Search,Mobile,35-44,0,1,0,0,0,0,0.0
115696,2026-08-16 23:39:54,A,Direct,Mobile,25-34,1,1,1,1,1,1,14264.44
115697,2026-08-27 21:49:22,B,Direct,Desktop,55+,0,1,0,0,0,0,0.0
115698,2026-08-15 09:55:15,A,Paid Search,Desktop,25-34,0,1,1,0,0,0,0.0
115699,2026-08-22 05:39:06,A,Direct,Mobile,18-24,0,1,1,0,0,0,0.0
115700,2026-08-01 16:10:04,B,Email,Tablet,35-44,0,1,0,0,0,0,0.0
115701,2026-08-09 17:25:57,B,Social,Mobile,18-24,1,1,0,0,0,0,0.0
115702,2026-08-08 21:08:55,A,Paid Search,Mobile,45-54,0,1,1,1,0,0,0.0
115703,2026-08-21 00:05:36,A,Email,Mobile,18-24,0,1,1,1,1,1,1749.53
115704,2026-08-18 03:42:24,A,Partner,Mobile,18-24,0,1,1,1,1,1,8788.33
115705,2026-08-25 13:07:26,A,Partner,Mobile,45-54,0,1,1,1,0,0,0.0
115706,2026-08-16 10:07:40,B,Email,Desktop,25-34,1,1,1,1,1,0,0.0
115707,2026-08-12 04:35:42,B,Email,Desktop,35-44,0,1,0,0,0,0,0.0
115708,2026-08-19 13:31:00,B,Organic Search,Desktop,35-44,0,1,1,1,1,1,21485.89
115709,2026-08-07 19:22:42,B,Paid Search,Mobile,55+,0,1,0,0,0,0,0.0
115710,2026-08-09 02:19:20,B,Email,Desktop,25-34,1,1,0,0,0,0,0.0
115711,2026-08-01 06:22:50,A,Organic Search,Desktop,25-34,0,1,1,1,1,0,0.0
115712,2026-08-21 03:53:27,A,Social,Desktop,18-24,0,1,1,1,0,0,0.0
115713,2026-08-05 19:24:34,A,Social,Desktop,18-24,0,1,1,0,0,0,0.0
115714,2026-08-01 17:11:55,B,Social,Mobile,25-34,0,1,0,0,0,0,0.0
115715,2026-08-14 18:01:32,A,Email,Desktop,35-44,1,1,1,0,0,0,0.0
115716,2026-08-20 02:02:08,B,Direct,Mobile,35-44,0,1,1,1,0,0,0.0
115717,2026-08-25 02:20:03,A,Paid Search,Tablet,45-54,0,1,1,1,1,1,14097.21
115718,2026-08-01 18:28:55,B,Email,Desktop,35-44,0,1,1,1,1,1,17602.86
115719,2026-08-11 06:59:07,B,Paid Search,Mobile,45-54,1,1,0,0,0,0,0.0
115720,2026-08-23 16:34:59,A,Social,Desktop,25-34,0,1,0,0,0,0,0.0
115721,2026-08-18 16:47:49,B,Email,Mobile,35-44,0,1,0,0,0,0,0.0
115722,2026-08-27 10:05:28,A,Organic Search,Mobile,45-54,0,1,1,1,1,1,3765.45
115723,2026-08-14 15:39:28,B,Paid Search,Desktop,35-44,0,1,0,0,0,0,0.0
115724,2026-08-18 04:28:42,A,Paid Search,Tablet,45-54,0,1,0,0,0,0,0.0
115725,2026-08-03 00:35:53,A,Partner,Desktop,25-34,1,1,0,0,0,0,0.0
115726,2026-08-19 22:14:23,A,Email,Desktop,35-44,0,1,0,0,0,0,0.0
115727,2026-08-20 12:22:30,A,Social,Mobile,45-54,1,1,0,0,0,0,0.0
115728,2026-08-09 16:59:05,B,Partner,Mobile,25-34,0,1,0,0,0,0,0.0
115729,2026-08-20 20:56:55,B,Organic Search,Desktop,55+,0,1,1,1,1,1,8080.33
115730,2026-08-25 05:24:55,A,Partner,Mobile,55+,0,1,1,1,1,1,5922.87
115731,2026-08-11 16:46:39,A,Email,Mobile,25-34,0,1,1,1,1,1,5037.2
115732,2026-08-11 04:25:47,B,Direct,Mobile,25-34,1,1,1,0,0,0,0.0
115733,2026-08-13 17:45:18,A,Organic Search,Desktop,25-34,0,1,1,0,0,0,0.0
115734,2026-08-11 18:20:56,A,Paid Search,Mobile,35-44,1,1,1,1,0,0,0.0
115735,2026-08-14 05:05:06,A,Organic Search,Mobile,45-54,1,1,1,1,1,1,9359.51
115736,2026-08-24 07:41:41,B,Social,Tablet,18-24,0,1,0,0,0,0,0.0
115737,2026-08-02 03:10:12,B,Organic Search,Desktop,45-54,0,1,1,1,1,1,6704.07
115738,2026-08-27 04:17:34,B,Direct,Mobile,25-34,1,1,0,0,0,0,0.0
115739,2026-08-20 17:17:34,A,Paid Search,Mobile,18-24,0,1,1,0,0,0,0.0
115740,2026-08-16 07:29:27,B,Paid Search,Desktop,35-44,0,1,0,0,0,0,0.0
115741,2026-08-16 08:58:43,B,Paid Search,Desktop,18-24,1,1,1,1,0,0,0.0
115742,2026-08-14 07:37:55,A,Direct,Desktop,18-24,1,1,0,0,0,0,0.0
115743,2026-08-09 02:42:04,B,Partner,Tablet,35-44,0,1,1,1,1,1,2258.37
115744,2026-08-24 09:50:01,B,Partner,Desktop,45-54,0,1,0,0,0,0,0.0
115745,2026-08-03 07:25:30,B,Organic Search,Tablet,55+,0,1,1,1,0,0,0.0
115746,2026-08-28 08:59:05,B,Paid Search,Desktop,55+,0,1,1,1,1,1,2712.36
115747,2026-08-12 17:29:00,B,Social,Mobile,35-44,1,1,1,0,0,0,0.0
115748,2026-08-10 16:25:46,B,Social,Desktop,35-44,1,1,1,1,0,0,0.0
115749,2026-08-03 01:06:36,B,Paid Search,Mobile,45-54,0,1,1,1,1,1,11918.57
115750,2026-08-04 05:36:14,A,Direct,Tablet,55+,1,1,0,0,0,0,0.0
115751,2026-08-24 17:48:03,A,Organic Search,Desktop,18-24,0,1,1,1,0,0,0.0
115752,2026-08-20 06:26:41,B,Social,Desktop,25-34,0,1,1,1,0,0,0.0
115753,2026-08-28 08:16:59,B,Paid Search,Desktop,35-44,0,1,1,1,1,1,4356.03
115754,2026-08-23 04:45:53,A,Email,Desktop,25-34,1,1,0,0,0,0,0.0
115755,2026-08-12 04:53:35,B,Paid Search,Desktop,35-44,0,1,1,1,1,1,17375.75
115756,2026-08-13 01:00:02,A,Partner,Desktop,35-44,0,1,1,1,1,1,9564.8
115757,2026-08-11 12:00:33,B,Email,Mobile,45-54,0,1,1,0,0,0,0.0
115758,2026-08-08 18:19:57,B,Partner,Mobile,45-54,0,1,0,0,0,0,0.0
115759,2026-08-23 22:48:55,B,Paid Search,Mobile,55+,0,1,1,1,1,1,8432.14
115760,2026-08-14 02:02:03,B,Direct,Desktop,55+,0,1,1,1,1,1,17245.81
115761,2026-08-23 21:08:47,B,Social,Desktop,25-34,0,1,1,1,1,1,1582.71
115762,2026-08-22 22:55:05,B,Direct,Desktop,25-34,1,1,1,1,1,1,3206.91
115763,2026-08-20 13:51:40,B,Social,Desktop,25-34,0,1,0,0,0,0,0.0
115764,2026-08-28 11:06:23,A,Social,Desktop,18-24,1,1,1,1,1,1,1514.32
115765,2026-08-19 08:33:39,A,Social,Desktop,35-44,0,1,1,0,0,0,0.0
115766,2026-08-16 07:12:55,B,Partner,Mobile,18-24,0,1,1,0,0,0,0.0
115767,2026-08-08 11:12:28,B,Organic Search,Mobile,25-34,0,1,0,0,0,0,0.0
115768,2026-08-12 00:36:42,A,Organic Search,Desktop,45-54,1,1,0,0,0,0,0.0
115769,2026-08-15 16:33:34,A,Social,Desktop,35-44,0,1,1,1,1,1,3977.08
115770,2026-08-18 01:52:42,A,Organic Search,Desktop,25-34,1,1,1,0,0,0,0.0
115771,2026-08-19 07:36:38,A,Social,Mobile,45-54,0,1,1,1,1,1,1830.39
115772,2026-08-28 18:21:41,B,Paid Search,Mobile,25-34,0,1,0,0,0,0,0.0
115773,2026-08-26 04:11:24,A,Organic Search,Mobile,35-44,0,1,1,1,0,0,0.0
115774,2026-08-14 13:44:45,A,Direct,Desktop,35-44,0,1,0,0,0,0,0.0
115775,2026-08-27 12:33:45,B,Organic Search,Desktop,35-44,0,1,0,0,0,0,0.0
115776,2026-08-19 16:03:06,A,Organic Search,Desktop,18-24,0,1,0,0,0,0,0.0
115777,2026-08-22 00:34:51,B,Paid Search,Mobile,35-44,0,1,1,1,1,1,2613.81
115778,2026-08-22 15:31:45,A,Organic Search,Desktop,25-34,0,1,1,1,0,0,0.0
115779,2026-08-26 13:31:05,B,Partner,Mobile,55+,0,1,1,1,1,1,816.88
115780,2026-08-01 10:11:20,A,Social,Desktop,18-24,0,1,1,1,1,0,0.0
115781,2026-08-26 05:43:24,A,Direct,Mobile,35-44,1,1,0,0,0,0,0.0
115782,2026-08-25 20:43:16,A,Social,Mobile,55+,0,1,1,0,0,0,0.0
115783,2026-08-12 17:44:39,B,Partner,Mobile,18-24,0,1,1,0,0,0,0.0
115784,2026-08-09 02:17:24,B,Email,Mobile,45-54,0,1,1,1,0,0,0.0
115785,2026-08-08 01:10:26,A,Organic Search,Desktop,18-24,0,1,1,1,1,1,3118.47
115786,2026-08-14 23:01:33,B,Organic Search,Mobile,55+,0,1,1,0,0,0,0.0
115787,2026-08-21 14:37:04,A,Social,Desktop,25-34,0,1,1,0,0,0,0.0
115788,2026-08-18 12:15:45,B,Paid Search,Mobile,45-54,1,1,0,0,0,0,0.0
115789,2026-08-14 08:18:29,A,Organic Search,Desktop,55+,1,1,0,0,0,0,0.0
115790,2026-08-11 16:20:09,A,Organic Search,Desktop,25-34,0,1,0,0,0,0,0.0
115791,2026-08-13 01:53:31,A,Email,Desktop,18-24,0,1,1,1,0,0,0.0
115792,2026-08-03 04:45:32,B,Email,Mobile,45-54,0,1,1,0,0,0,0.0
115793,2026-08-15 12:07:41,A,Partner,Desktop,25-34,0,1,1,1,1,1,4016.85
115794,2026-08-01 13:30:48,A,Organic Search,Mobile,18-24,0,1,0,0,0,0,0.0
115795,2026-08-27 12:28:34,A,Paid Search,Desktop,25-34,1,1,1,0,0,0,0.0
115796,2026-08-19 16:36:17,B,Email,Mobile,25-34,0,1,1,0,0,0,0.0
115797,2026-08-11 07:12:16,B,Organic Search,Mobile,35-44,1,1,1,0,0,0,0.0
115798,2026-08-25 03:38:09,B,Social,Desktop,35-44,0,1,0,0,0,0,0.0
115799,2026-08-04 10:00:06,B,Email,Mobile,45-54,0,1,0,0,0,0,0.0
115800,2026-08-24 23:13:16,B,Email,Desktop,25-34,0,1,0,0,0,0,0.0
115801,2026-08-19 16:27:48,A,Social,Mobile,35-44,0,1,1,0,0,0,0.0
115802,2026-08-01 08:55:21,B,Paid Search,Mobile,18-24,0,1,1,1,1,1,6906.98
115803,2026-08-23 05:52:28,A,Paid Search,Mobile,35-44,0,1,0,0,0,0,0.0
115804,2026-08-12 20:36:23,B,Organic Search,Mobile,35-44,0,1,0,0,0,0,0.0
115805,2026-08-21 05:35:21,B,Email,Mobile,55+,0,1,1,0,0,0,0.0
115806,2026-08-13 03:08:40,B,Paid Search,Mobile,55+,0,1,0,0,0,0,0.0
115807,2026-08-15 02:08:00,B,Paid Search,Desktop,55+,0,1,1,1,1,1,23973.04
115808,2026-08-14 16:08:16,A,Organic Search,Mobile,55+,0,1,0,0,0,0,0.0
115809,2026-08-17 02:38:53,B,Organic Search,Mobile,18-24,0,1,0,0,0,0,0.0
115810,2026-08-25 06:54:28,B,Organic Search,Desktop,45-54,1,1,0,0,0,0,0.0
115811,2026-08-12 10:34:54,A,Paid Search,Mobile,18-24,0,1,1,1,1,0,0.0
115812,2026-08-01 16:40:46,A,Email,Mobile,35-44,0,1,0,0,0,0,0.0
115813,2026-08-23 08:48:32,B,Paid Search,Desktop,18-24,0,1,1,1,1,1,8110.72
115814,2026-08-26 14:39:06,A,Direct,Mobile,45-54,1,1,0,0,0,0,0.0
115815,2026-08-19 22:41:46,A,Email,Mobile,18-24,0,1,1,1,1,1,2086.95
115816,2026-08-12 20:17:09,A,Social,Mobile,25-34,0,1,1,1,0,0,0.0
115817,2026-08-06 21:16:06,B,Organic Search,Desktop,35-44,0,1,1,1,1,1,10880.16
115818,2026-08-22 05:20:01,B,Paid Search,Desktop,25-34,1,1,0,0,0,0,0.0
115819,2026-08-14 11:03:26,A,Social,Mobile,35-44,0,1,0,0,0,0,0.0
115820,2026-08-07 15:33:02,B,Paid Search,Mobile,55+,0,1,1,1,0,0,0.0
115821,2026-08-21 13:50:21,A,Paid Search,Mobile,35-44,1,1,1,0,0,0,0.0
115822,2026-08-08 13:25:14,A,Direct,Mobile,35-44,0,1,1,0,0,0,0.0
115823,2026-08-09 17:18:43,B,Direct,Mobile,55+,0,1,0,0,0,0,0.0
115824,2026-08-25 18:40:29,A,Email,Mobile,25-34,0,1,1,1,1,1,3702.68
115825,2026-08-28 07:56:42,A,Direct,Mobile,55+,0,1,1,1,1,1,20629.93
115826,2026-08-13 10:16:39,B,Direct,Desktop,35-44,0,1,1,0,0,0,0.0
115827,2026-08-14 22:24:48,A,Organic Search,Mobile,45-54,0,1,1,1,1,1,1195.35
115828,2026-08-04 03:35:59,B,Email,Desktop,25-34,0,1,1,1,1,1,7770.86
115829,2026-08-25 20:50:52,B,Social,Mobile,35-44,1,1,0,0,0,0,0.0
115830,2026-08-10 20:12:37,A,Email,Mobile,45-54,0,1,0,0,0,0,0.0
115831,2026-08-17 05:21:39,A,Direct,Mobile,35-44,1,1,1,1,0,0,0.0
115832,2026-08-03 14:14:05,A,Paid Search,Mobile,35-44,0,1,0,0,0,0,0.0
115833,2026-08-12 12:01:34,A,Organic Search,Mobile,35-44,0,1,0,0,0,0,0.0
115834,2026-08-21 10:59:48,A,Social,Desktop,25-34,0,1,0,0,0,0,0.0
115835,2026-08-03 02:35:59,B,Direct,Tablet,45-54,1,1,1,1,1,1,7835.88
115836,2026-08-03 10:34:21,B,Direct,Mobile,45-54,0,1,0,0,0,0,0.0
115837,2026-08-22 08:56:13,A,Organic Search,Mobile,35-44,0,1,1,0,0,0,0.0
115838,2026-08-04 08:29:01,B,Social,Desktop,25-34,0,1,1,0,0,0,0.0
115839,2026-08-03 14:19:36,A,Organic Search,Desktop,35-44,0,1,0,0,0,0,0.0
115840,2026-08-19 23:08:07,B,Direct,Desktop,45-54,0,1,1,1,1,1,4745.46
115841,2026-08-24 12:23:14,A,Social,Mobile,25-34,0,1,1,0,0,0,0.0
115842,2026-08-11 03:57:49,A,Social,Mobile,25-34,0,1,0,0,0,0,0.0
115843,2026-08-01 13:41:54,B,Email,Desktop,55+,0,1,0,0,0,0,0.0
115844,2026-08-12 18:54:08,A,Social,Desktop,55+,0,1,1,1,0,0,0.0
115845,2026-08-19 16:33:49,B,Organic Search,Mobile,25-34,0,1,0,0,0,0,0.0
115846,2026-08-11 05:31:21,A,Direct,Mobile,55+,0,1,0,0,0,0,0.0
115847,2026-08-21 16:43:24,A,Organic Search,Desktop,35-44,0,1,0,0,0,0,0.0
115848,2026-08-18 04:38:27,B,Email,Desktop,18-24,0,1,0,0,0,0,0.0
115849,2026-08-28 15:13:33,B,Email,Mobile,18-24,0,1,1,1,1,1,1164.73
115850,2026-08-17 13:11:51,A,Direct,Mobile,25-34,0,1,1,0,0,0,0.0
115851,2026-08-04 19:21:37,A,Organic Search,Desktop,45-54,0,1,1,1,0,0,0.0
115852,2026-08-28 17:08:58,B,Paid Search,Mobile,45-54,1,1,0,0,0,0,0.0
115853,2026-08-05 06:20:06,B,Social,Desktop,45-54,0,1,0,0,0,0,0.0
115854,2026-08-19 08:40:44,B,Paid Search,Mobile,35-44,0,1,1,1,1,1,4762.89
115855,2026-08-25 01:50:24,B,Paid Search,Mobile,35-44,0,1,1,0,0,0,0.0
115856,2026-08-11 05:06:39,B,Social,Tablet,18-24,1,1,1,1,0,0,0.0
115857,2026-08-25 11:29:45,A,Organic Search,Desktop,25-34,1,1,1,1,1,1,3466.64
115858,2026-08-13 23:52:11,B,Direct,Tablet,35-44,0,1,0,0,0,0,0.0
115859,2026-08-09 15:11:08,B,Email,Mobile,45-54,0,1,1,1,1,1,6991.37
115860,2026-08-02 07:48:47,B,Organic Search,Mobile,35-44,0,1,1,1,0,0,0.0
115861,2026-08-27 22:17:14,A,Paid Search,Desktop,35-44,0,1,0,0,0,0,0.0
115862,2026-08-07 13:02:25,B,Organic Search,Desktop,55+,0,1,1,1,1,1,5307.59
115863,2026-08-27 13:41:03,B,Social,Desktop,35-44,0,1,1,0,0,0,0.0
115864,2026-08-09 09:44:32,B,Social,Desktop,25-34,1,1,1,1,1,1,1139.84
115865,2026-08-19 11:13:53,A,Paid Search,Mobile,35-44,1,1,0,0,0,0,0.0
115866,2026-08-18 11:08:25,B,Paid Search,Desktop,45-54,0,1,1,1,1,1,7187.27
115867,2026-08-27 16:35:42,B,Direct,Mobile,45-54,0,1,1,1,0,0,0.0
115868,2026-08-11 22:52:43,B,Social,Mobile,35-44,0,1,1,1,1,1,32022.25
115869,2026-08-02 14:47:28,B,Social,Mobile,45-54,0,1,0,0,0,0,0.0
115870,2026-08-06 01:58:10,B,Organic Search,Mobile,55+,0,1,1,0,0,0,0.0
115871,2026-08-18 13:56:31,A,Social,Desktop,18-24,0,1,1,1,0,0,0.0
115872,2026-08-05 11:25:20,A,Email,Desktop,45-54,0,1,0,0,0,0,0.0
115873,2026-08-12 18:45:42,A,Paid Search,Mobile,55+,0,1,1,1,1,1,8691.51
115874,2026-08-10 21:44:20,B,Partner,Desktop,35-44,1,1,0,0,0,0,0.0
115875,2026-08-09 15:46:48,A,Organic Search,Mobile,25-34,0,1,1,1,1,1,3417.58
115876,2026-08-01 01:12:01,B,Organic Search,Mobile,35-44,0,1,1,1,1,1,2141.24
115877,2026-08-10 04:03:28,B,Paid Search,Desktop,55+,0,1,1,1,1,0,0.0
115878,2026-08-28 11:50:15,B,Paid Search,Desktop,45-54,0,1,0,0,0,0,0.0
115879,2026-08-26 18:40:30,B,Email,Desktop,35-44,1,1,0,0,0,0,0.0
115880,2026-08-04 15:31:51,B,Paid Search,Desktop,55+,0,1,0,0,0,0,0.0
115881,2026-08-24 21:33:17,B,Direct,Desktop,45-54,0,1,1,0,0,0,0.0
115882,2026-08-15 07:04:38,A,Direct,Desktop,25-34,0,1,1,1,0,0,0.0
115883,2026-08-02 07:17:00,A,Direct,Desktop,25-34,1,1,1,1,1,1,8888.38
115884,2026-08-12 13:40:01,A,Paid Search,Desktop,35-44,1,1,1,1,0,0,0.0
115885,2026-08-13 19:22:51,A,Paid Search,Desktop,45-54,1,1,0,0,0,0,0.0
115886,2026-08-02 12:08:32,B,Direct,Mobile,35-44,0,1,1,1,1,1,6436.17
115887,2026-08-21 17:42:50,A,Organic Search,Mobile,35-44,0,1,1,1,1,1,4745.24
115888,2026-08-25 17:10:02,B,Direct,Mobile,18-24,0,1,0,0,0,0,0.0
115889,2026-08-10 01:15:29,A,Email,Desktop,35-44,0,1,1,1,1,1,5295.97
115890,2026-08-11 19:19:40,B,Direct,Mobile,18-24,0,1,0,0,0,0,0.0
115891,2026-08-13 07:32:32,A,Direct,Desktop,18-24,0,1,0,0,0,0,0.0
115892,2026-08-21 08:49:35,A,Paid Search,Desktop,25-34,1,1,1,1,0,0,0.0
115893,2026-08-19 06:24:16,A,Organic Search,Desktop,25-34,0,1,1,1,1,0,0.0
115894,2026-08-19 02:51:14,B,Partner,Mobile,25-34,1,1,0,0,0,0,0.0
115895,2026-08-21 00:50:42,A,Paid Search,Mobile,55+,0,1,1,1,1,1,22815.71
115896,2026-08-01 06:53:29,B,Paid Search,Mobile,55+,0,1,0,0,0,0,0.0
115897,2026-08-08 05:16:01,B,Partner,Desktop,18-24,0,1,1,1,1,0,0.0
115898,2026-08-07 22:23:18,A,Partner,Desktop,18-24,0,1,0,0,0,0,0.0
115899,2026-08-20 18:42:08,A,Paid Search,Mobile,35-44,0,1,0,0,0,0,0.0
115900,2026-08-04 07:18:18,B,Organic Search,Mobile,55+,0,1,1,1,1,1,26009.12
115901,2026-08-08 14:57:52,A,Organic Search,Mobile,45-54,0,1,1,1,1,1,19231.85
115902,2026-08-19 06:06:22,B,Email,Mobile,45-54,0,1,1,1,1,1,17839.06
115903,2026-08-27 02:30:16,A,Social,Desktop,25-34,0,1,0,0,0,0,0.0
115904,2026-08-23 11:40:49,B,Paid Search,Desktop,45-54,0,1,1,1,1,1,4370.02
115905,2026-08-14 07:15:02,B,Paid Search,Tablet,35-44,0,1,0,0,0,0,0.0
115906,2026-08-26 07:19:11,B,Paid Search,Mobile,45-54,0,1,0,0,0,0,0.0
115907,2026-08-12 22:13:32,A,Paid Search,Tablet,55+,1,1,0,0,0,0,0.0
115908,2026-08-02 22:49:21,B,Direct,Mobile,45-54,1,1,1,1,0,0,0.0
115909,2026-08-17 09:57:07,B,Social,Desktop,25-34,1,1,1,1,0,0,0.0
115910,2026-08-24 05:19:49,B,Direct,Desktop,35-44,0,1,0,0,0,0,0.0
115911,2026-08-23 11:46:21,B,Direct,Desktop,45-54,0,1,0,0,0,0,0.0
115912,2026-08-07 09:29:21,B,Email,Mobile,45-54,1,1,1,1,0,0,0.0
115913,2026-08-07 09:49:21,B,Email,Mobile,25-34,0,1,1,1,1,1,9783.01
115914,2026-08-07 18:41:38,B,Partner,Desktop,35-44,0,1,1,1,0,0,0.0
115915,2026-08-05 17:01:35,A,Direct,Tablet,55+,0,1,1,1,1,1,6853.08
115916,2026-08-05 02:38:45,A,Direct,Mobile,35-44,1,1,1,1,1,1,11106.46
115917,2026-08-25 19:07:42,B,Social,Mobile,35-44,0,1,1,1,0,0,0.0
115918,2026-08-03 05:15:55,A,Email,Desktop,45-54,0,1,0,0,0,0,0.0
115919,2026-08-17 11:24:45,B,Direct,Mobile,35-44,0,1,1,1,1,1,1766.86
115920,2026-08-16 11:18:32,B,Direct,Tablet,25-34,0,1,1,0,0,0,0.0
115921,2026-08-13 11:26:49,A,Email,Desktop,25-34,0,1,0,0,0,0,0.0
115922,2026-08-06 10:29:50,A,Paid Search,Desktop,45-54,1,1,0,0,0,0,0.0
115923,2026-08-22 12:55:41,A,Organic Search,Mobile,35-44,0,1,1,1,0,0,0.0
115924,2026-08-12 03:22:04,B,Email,Desktop,35-44,0,1,0,0,0,0,0.0
115925,2026-08-21 09:37:51,A,Paid Search,Desktop,18-24,0,1,0,0,0,0,0.0
115926,2026-08-11 09:02:33,A,Paid Search,Desktop,18-24,0,1,1,1,1,1,3619.46
115927,2026-08-05 23:01:27,B,Organic Search,Desktop,25-34,1,1,1,1,0,0,0.0
115928,2026-08-15 12:03:59,A,Organic Search,Desktop,55+,0,1,1,1,1,1,4385.79
115929,2026-08-23 12:44:50,B,Direct,Mobile,55+,0,1,1,1,0,0,0.0
115930,2026-08-01 06:30:39,B,Organic Search,Desktop,45-54,0,1,1,1,1,1,4197.23
115931,2026-08-17 06:42:26,A,Direct,Mobile,18-24,0,1,1,1,1,1,11526.92
115932,2026-08-08 03:24:24,A,Organic Search,Mobile,35-44,0,1,1,0,0,0,0.0
115933,2026-08-09 12:54:39,A,Direct,Desktop,35-44,1,1,0,0,0,0,0.0
115934,2026-08-23 14:47:58,A,Direct,Tablet,55+,1,1,1,1,1,1,17419.36
115935,2026-08-18 04:58:29,A,Direct,Desktop,25-34,0,1,1,0,0,0,0.0
115936,2026-08-05 02:28:09,B,Direct,Desktop,45-54,1,1,1,1,1,1,6034.7
115937,2026-08-11 09:49:15,B,Paid Search,Mobile,55+,1,1,1,1,1,1,1871.77
115938,2026-08-11 01:38:11,B,Partner,Desktop,55+,0,1,0,0,0,0,0.0
115939,2026-08-03 19:52:41,A,Paid Search,Mobile,25-34,0,1,1,0,0,0,0.0
115940,2026-08-09 12:25:22,A,Partner,Desktop,25-34,0,1,1,0,0,0,0.0
115941,2026-08-18 03:56:28,A,Email,Mobile,18-24,0,1,1,0,0,0,0.0
115942,2026-08-11 11:40:30,A,Organic Search,Mobile,18-24,0,1,1,1,1,1,4239.68
115943,2026-08-11 02:53:23,B,Direct,Mobile,18-24,0,1,1,1,1,1,37720.03
115944,2026-08-06 04:35:20,A,Direct,Mobile,55+,0,1,1,1,1,1,4923.43
115945,2026-08-06 17:40:44,A,Organic Search,Mobile,55+,0,1,1,1,1,1,5590.07
115946,2026-08-18 18:15:27,B,Direct,Mobile,18-24,0,1,0,0,0,0,0.0
115947,2026-08-21 17:10:06,B,Organic Search,Desktop,18-24,0,1,1,1,0,0,0.0
115948,2026-08-17 11:56:39,B,Organic Search,Desktop,35-44,0,1,1,1,1,1,4303.97
115949,2026-08-18 19:55:45,A,Direct,Mobile,45-54,0,1,0,0,0,0,0.0
115950,2026-08-12 04:37:15,A,Paid Search,Mobile,45-54,0,1,1,1,0,0,0.0
115951,2026-08-01 22:22:50,A,Organic Search,Mobile,18-24,0,1,1,1,1,1,6978.37
115952,2026-08-28 23:02:13,A,Partner,Mobile,35-44,0,1,1,1,0,0,0.0
115953,2026-08-12 00:36:13,B,Email,Mobile,45-54,0,1,0,0,0,0,0.0
