user_id,event_name,event_time,variant,channel,device
115567,kyc_complete,2026-08-17 16:29:31,B,Paid Search,Mobile
115567,funding,2026-08-17 16:16:56,B,Paid Search,Mobile
115567,account_opened,2026-08-17 16:30:06,B,Paid Search,Mobile
115568,landing_page,2026-08-02 16:03:01,A,Paid Search,Desktop
115569,landing_page,2026-08-28 14:50:15,B,Email,Desktop
115569,application_start,2026-08-28 16:05:03,B,Email,Desktop
115569,kyc_complete,2026-08-28 14:56:42,B,Email,Desktop
115570,landing_page,2026-08-21 15:04:14,B,Direct,Desktop
115570,application_start,2026-08-21 14:52:35,B,Direct,Desktop
115570,kyc_complete,2026-08-21 14:11:30,B,Direct,Desktop
115571,landing_page,2026-08-20 23:17:53,A,Organic Search,Mobile
115572,landing_page,2026-08-02 21:10:20,B,Direct,Mobile
115572,application_start,2026-08-02 20:21:49,B,Direct,Mobile
115572,kyc_complete,2026-08-02 20:26:26,B,Direct,Mobile
115572,funding,2026-08-02 21:02:53,B,Direct,Mobile
115572,account_opened,2026-08-02 20:38:55,B,Direct,Mobile
115573,landing_page,2026-08-09 03:43:02,B,Organic Search,Mobile
115573,application_start,2026-08-09 03:28:25,B,Organic Search,Mobile
115573,kyc_complete,2026-08-09 03:18:28,B,Organic Search,Mobile
115573,funding,2026-08-09 02:45:51,B,Organic Search,Mobile
115574,landing_page,2026-08-08 17:09:34,B,Social,Desktop
115574,application_start,2026-08-08 17:30:38,B,Social,Desktop
115575,landing_page,2026-08-06 22:26:11,B,Direct,Mobile
115575,application_start,2026-08-06 21:44:43,B,Direct,Mobile
115575,kyc_complete,2026-08-06 22:36:31,B,Direct,Mobile
115576,landing_page,2026-08-16 18:19:47,A,Direct,Mobile
115577,landing_page,2026-08-23 02:41:38,A,Email,Desktop
115577,application_start,2026-08-23 02:11:42,A,Email,Desktop
115577,kyc_complete,2026-08-23 02:50:26,A,Email,Desktop
115577,funding,2026-08-23 02:05:39,A,Email,Desktop
115577,account_opened,2026-08-23 02:31:10,A,Email,Desktop
115578,landing_page,2026-08-15 20:06:31,B,Paid Search,Desktop
115578,application_start,2026-08-15 19:25:41,B,Paid Search,Desktop
115578,kyc_complete,2026-08-15 19:27:15,B,Paid Search,Desktop
115578,funding,2026-08-15 19:21:23,B,Paid Search,Desktop
115578,account_opened,2026-08-15 20:09:32,B,Paid Search,Desktop
115579,landing_page,2026-08-23 14:00:43,A,Direct,Desktop
115579,application_start,2026-08-23 12:56:28,A,Direct,Desktop
115579,kyc_complete,2026-08-23 13:18:10,A,Direct,Desktop
115580,landing_page,2026-08-23 06:34:52,B,Paid Search,Desktop
115580,application_start,2026-08-23 05:53:07,B,Paid Search,Desktop
115581,landing_page,2026-08-07 20:06:21,A,Organic Search,Mobile
115582,landing_page,2026-08-25 15:04:09,B,Direct,Mobile
115582,application_start,2026-08-25 14:08:52,B,Direct,Mobile
115582,kyc_complete,2026-08-25 14:54:30,B,Direct,Mobile
115582,funding,2026-08-25 14:14:38,B,Direct,Mobile
115582,account_opened,2026-08-25 15:17:50,B,Direct,Mobile
115583,landing_page,2026-08-08 03:52:03,A,Paid Search,Desktop
115584,landing_page,2026-08-22 03:36:06,B,Social,Desktop
115585,landing_page,2026-08-26 02:26:16,B,Partner,Desktop
115586,landing_page,2026-08-24 17:31:22,B,Organic Search,Mobile
115586,application_start,2026-08-24 18:01:37,B,Organic Search,Mobile
115586,kyc_complete,2026-08-24 16:58:23,B,Organic Search,Mobile
115586,funding,2026-08-24 17:14:32,B,Organic Search,Mobile
115586,account_opened,2026-08-24 17:01:48,B,Organic Search,Mobile
115587,landing_page,2026-08-04 16:17:40,A,Email,Mobile
115587,application_start,2026-08-04 16:13:09,A,Email,Mobile
115588,landing_page,2026-08-28 17:00:42,A,Email,Mobile
115588,application_start,2026-08-28 17:55:12,A,Email,Mobile
115589,landing_page,2026-08-23 15:07:16,B,Direct,Mobile
115589,application_start,2026-08-23 14:53:24,B,Direct,Mobile
115590,landing_page,2026-08-03 14:52:46,B,Paid Search,Mobile
115591,landing_page,2026-08-09 03:56:20,A,Paid Search,Mobile
115591,application_start,2026-08-09 04:03:20,A,Paid Search,Mobile
115591,kyc_complete,2026-08-09 04:13:05,A,Paid Search,Mobile
115591,funding,2026-08-09 04:21:25,A,Paid Search,Mobile
115591,account_opened,2026-08-09 03:55:12,A,Paid Search,Mobile
115592,landing_page,2026-08-10 16:44:54,A,Email,Desktop
115592,application_start,2026-08-10 17:34:56,A,Email,Desktop
115593,landing_page,2026-08-06 09:21:25,A,Organic Search,Mobile
115594,landing_page,2026-08-22 13:36:19,B,Email,Mobile
115595,landing_page,2026-08-26 04:47:41,A,Email,Desktop
115595,application_start,2026-08-26 04:17:12,A,Email,Desktop
115596,landing_page,2026-08-09 09:45:13,A,Organic Search,Desktop
115596,application_start,2026-08-09 09:48:29,A,Organic Search,Desktop
115596,kyc_complete,2026-08-09 10:40:34,A,Organic Search,Desktop
115596,funding,2026-08-09 09:42:00,A,Organic Search,Desktop
115596,account_opened,2026-08-09 11:00:51,A,Organic Search,Desktop
115597,landing_page,2026-08-16 01:06:53,A,Direct,Desktop
115597,application_start,2026-08-16 01:44:46,A,Direct,Desktop
115597,kyc_complete,2026-08-16 02:02:26,A,Direct,Desktop
115597,funding,2026-08-16 01:35:59,A,Direct,Desktop
115597,account_opened,2026-08-16 00:56:31,A,Direct,Desktop
115598,landing_page,2026-08-04 03:02:54,B,Email,Mobile
115599,landing_page,2026-08-11 15:02:38,B,Paid Search,Desktop
115599,application_start,2026-08-11 15:08:51,B,Paid Search,Desktop
115599,kyc_complete,2026-08-11 15:49:28,B,Paid Search,Desktop
115600,landing_page,2026-08-11 06:10:13,A,Organic Search,Mobile
115600,application_start,2026-08-11 05:26:26,A,Organic Search,Mobile
115600,kyc_complete,2026-08-11 06:04:16,A,Organic Search,Mobile
115601,landing_page,2026-08-18 04:35:06,A,Organic Search,Desktop
115601,application_start,2026-08-18 04:26:25,A,Organic Search,Desktop
115601,kyc_complete,2026-08-18 03:33:26,A,Organic Search,Desktop
115602,landing_page,2026-08-14 20:05:19,B,Partner,Desktop
115602,application_start,2026-08-14 20:35:46,B,Partner,Desktop
115602,kyc_complete,2026-08-14 20:05:43,B,Partner,Desktop
115602,funding,2026-08-14 19:49:06,B,Partner,Desktop
115602,account_opened,2026-08-14 19:48:00,B,Partner,Desktop
115603,landing_page,2026-08-03 08:21:53,A,Partner,Mobile
115604,landing_page,2026-08-03 01:29:52,A,Direct,Tablet
115605,landing_page,2026-08-03 22:49:59,B,Email,Mobile
115606,landing_page,2026-08-02 18:07:44,B,Direct,Mobile
115606,application_start,2026-08-02 18:06:36,B,Direct,Mobile
115606,kyc_complete,2026-08-02 17:48:42,B,Direct,Mobile
115606,funding,2026-08-02 17:24:42,B,Direct,Mobile
115606,account_opened,2026-08-02 17:39:05,B,Direct,Mobile
115607,landing_page,2026-08-10 01:53:23,B,Direct,Desktop
115608,landing_page,2026-08-05 00:30:25,A,Paid Search,Mobile
115608,application_start,2026-08-04 23:50:56,A,Paid Search,Mobile
115609,landing_page,2026-08-14 14:35:50,A,Social,Mobile
115609,application_start,2026-08-14 15:27:44,A,Social,Mobile
115609,kyc_complete,2026-08-14 15:53:11,A,Social,Mobile
115609,funding,2026-08-14 14:29:56,A,Social,Mobile
115609,account_opened,2026-08-14 15:13:35,A,Social,Mobile
115610,landing_page,2026-08-04 11:22:23,B,Partner,Mobile
115610,application_start,2026-08-04 10:58:09,B,Partner,Mobile
115610,kyc_complete,2026-08-04 10:57:38,B,Partner,Mobile
115610,funding,2026-08-04 12:03:31,B,Partner,Mobile
115610,account_opened,2026-08-04 10:55:44,B,Partner,Mobile
115611,landing_page,2026-08-18 07:15:23,A,Paid Search,Desktop
115611,application_start,2026-08-18 07:29:33,A,Paid Search,Desktop
115611,kyc_complete,2026-08-18 08:14:35,A,Paid Search,Desktop
115612,landing_page,2026-08-11 10:34:39,A,Social,Mobile
115612,application_start,2026-08-11 10:46:37,A,Social,Mobile
115612,kyc_complete,2026-08-11 11:47:14,A,Social,Mobile
115613,landing_page,2026-08-11 14:53:47,A,Social,Desktop
115614,landing_page,2026-08-23 12:19:47,B,Email,Mobile
115615,landing_page,2026-08-15 18:44:33,B,Email,Desktop
115615,application_start,2026-08-15 19:17:32,B,Email,Desktop
115615,kyc_complete,2026-08-15 18:25:28,B,Email,Desktop
115615,funding,2026-08-15 18:20:42,B,Email,Desktop
115615,account_opened,2026-08-15 19:04:28,B,Email,Desktop
115616,landing_page,2026-08-07 01:21:10,A,Email,Desktop
115616,application_start,2026-08-07 02:25:16,A,Email,Desktop
115616,kyc_complete,2026-08-07 01:24:18,A,Email,Desktop
115616,funding,2026-08-07 01:49:02,A,Email,Desktop
115616,account_opened,2026-08-07 01:16:19,A,Email,Desktop
115617,landing_page,2026-08-28 02:22:59,A,Email,Desktop
115617,application_start,2026-08-28 02:59:44,A,Email,Desktop
115618,landing_page,2026-08-02 02:19:04,B,Organic Search,Desktop
115618,application_start,2026-08-02 01:04:50,B,Organic Search,Desktop
115618,kyc_complete,2026-08-02 01:48:41,B,Organic Search,Desktop
115618,funding,2026-08-02 01:08:10,B,Organic Search,Desktop
115618,account_opened,2026-08-02 01:25:43,B,Organic Search,Desktop
115619,landing_page,2026-08-26 20:07:49,B,Direct,Desktop
115619,application_start,2026-08-26 20:06:58,B,Direct,Desktop
115619,kyc_complete,2026-08-26 20:37:17,B,Direct,Desktop
115619,funding,2026-08-26 20:47:01,B,Direct,Desktop
115619,account_opened,2026-08-26 19:40:24,B,Direct,Desktop
115620,landing_page,2026-08-28 04:47:37,B,Social,Tablet
115621,landing_page,2026-08-08 02:48:50,A,Partner,Mobile
115622,landing_page,2026-08-26 07:32:44,A,Paid Search,Mobile
115622,application_start,2026-08-26 07:45:50,A,Paid Search,Mobile
115622,kyc_complete,2026-08-26 08:15:35,A,Paid Search,Mobile
115623,landing_page,2026-08-14 12:50:37,B,Organic Search,Mobile
115623,application_start,2026-08-14 12:31:37,B,Organic Search,Mobile
115623,kyc_complete,2026-08-14 11:37:07,B,Organic Search,Mobile
115623,funding,2026-08-14 12:57:29,B,Organic Search,Mobile
115623,account_opened,2026-08-14 12:52:27,B,Organic Search,Mobile
115624,landing_page,2026-08-01 02:49:14,B,Paid Search,Desktop
115624,application_start,2026-08-01 04:10:48,B,Paid Search,Desktop
115624,kyc_complete,2026-08-01 03:02:46,B,Paid Search,Desktop
115625,landing_page,2026-08-24 10:58:43,A,Email,Desktop
115626,landing_page,2026-08-14 03:41:44,B,Organic Search,Desktop
115626,application_start,2026-08-14 03:35:41,B,Organic Search,Desktop
115626,kyc_complete,2026-08-14 04:01:38,B,Organic Search,Desktop
115627,landing_page,2026-08-22 10:34:15,A,Email,Mobile
115627,application_start,2026-08-22 11:03:30,A,Email,Mobile
115627,kyc_complete,2026-08-22 10:26:22,A,Email,Mobile
115627,funding,2026-08-22 11:26:34,A,Email,Mobile
115627,account_opened,2026-08-22 10:50:59,A,Email,Mobile
115628,landing_page,2026-08-04 07:45:27,A,Social,Desktop
115629,landing_page,2026-08-28 01:52:11,A,Organic Search,Desktop
115629,application_start,2026-08-28 01:22:29,A,Organic Search,Desktop
115629,kyc_complete,2026-08-28 02:17:24,A,Organic Search,Desktop
115630,landing_page,2026-08-24 12:58:40,B,Direct,Mobile
115631,landing_page,2026-08-22 14:42:44,A,Partner,Mobile
115631,application_start,2026-08-22 14:32:02,A,Partner,Mobile
115631,kyc_complete,2026-08-22 15:36:36,A,Partner,Mobile
115631,funding,2026-08-22 14:41:36,A,Partner,Mobile
115632,landing_page,2026-08-25 14:19:44,A,Paid Search,Desktop
115632,application_start,2026-08-25 14:24:00,A,Paid Search,Desktop
115632,kyc_complete,2026-08-25 13:54:29,A,Paid Search,Desktop
115632,funding,2026-08-25 13:39:26,A,Paid Search,Desktop
115632,account_opened,2026-08-25 14:21:03,A,Paid Search,Desktop
115633,landing_page,2026-08-26 22:17:00,A,Direct,Mobile
115634,landing_page,2026-08-22 06:24:20,B,Paid Search,Mobile
115635,landing_page,2026-08-11 06:54:19,B,Social,Desktop
115635,application_start,2026-08-11 07:39:18,B,Social,Desktop
115635,kyc_complete,2026-08-11 06:43:18,B,Social,Desktop
115635,funding,2026-08-11 07:01:30,B,Social,Desktop
115635,account_opened,2026-08-11 07:26:58,B,Social,Desktop
115636,landing_page,2026-08-08 14:18:17,A,Direct,Mobile
115637,landing_page,2026-08-24 20:12:44,A,Paid Search,Desktop
115637,application_start,2026-08-24 19:55:07,A,Paid Search,Desktop
115638,landing_page,2026-08-01 12:26:04,B,Direct,Tablet
115638,application_start,2026-08-01 11:42:59,B,Direct,Tablet
115638,kyc_complete,2026-08-01 12:56:20,B,Direct,Tablet
115638,funding,2026-08-01 12:00:18,B,Direct,Tablet
115638,account_opened,2026-08-01 11:36:16,B,Direct,Tablet
115639,landing_page,2026-08-21 21:14:05,A,Organic Search,Desktop
115640,landing_page,2026-08-18 07:48:42,A,Partner,Desktop
115640,application_start,2026-08-18 07:59:03,A,Partner,Desktop
115640,kyc_complete,2026-08-18 08:16:27,A,Partner,Desktop
115640,funding,2026-08-18 08:58:42,A,Partner,Desktop
115640,account_opened,2026-08-18 07:44:31,A,Partner,Desktop
115641,landing_page,2026-08-11 05:37:05,B,Paid Search,Desktop
115641,application_start,2026-08-11 04:58:24,B,Paid Search,Desktop
115641,kyc_complete,2026-08-11 05:52:08,B,Paid Search,Desktop
115641,funding,2026-08-11 05:44:43,B,Paid Search,Desktop
115641,account_opened,2026-08-11 05:28:06,B,Paid Search,Desktop
115642,landing_page,2026-08-09 07:26:03,A,Organic Search,Desktop
115642,application_start,2026-08-09 07:23:24,A,Organic Search,Desktop
115642,kyc_complete,2026-08-09 07:01:59,A,Organic Search,Desktop
115642,funding,2026-08-09 07:31:13,A,Organic Search,Desktop
115643,landing_page,2026-08-03 16:40:11,B,Organic Search,Desktop
115643,application_start,2026-08-03 16:49:14,B,Organic Search,Desktop
115643,kyc_complete,2026-08-03 15:35:55,B,Organic Search,Desktop
115644,landing_page,2026-08-18 03:40:36,A,Direct,Desktop
115645,landing_page,2026-08-10 17:44:48,A,Social,Mobile
115645,application_start,2026-08-10 18:41:31,A,Social,Mobile
115645,kyc_complete,2026-08-10 17:40:08,A,Social,Mobile
115645,funding,2026-08-10 18:41:13,A,Social,Mobile
115645,account_opened,2026-08-10 17:34:26,A,Social,Mobile
115646,landing_page,2026-08-12 04:57:30,A,Partner,Desktop
115647,landing_page,2026-08-06 02:40:46,B,Social,Tablet
115647,application_start,2026-08-06 03:02:45,B,Social,Tablet
115647,kyc_complete,2026-08-06 02:56:21,B,Social,Tablet
115647,funding,2026-08-06 03:07:32,B,Social,Tablet
115647,account_opened,2026-08-06 03:02:32,B,Social,Tablet
115648,landing_page,2026-08-22 17:58:04,A,Paid Search,Desktop
115648,application_start,2026-08-22 18:03:33,A,Paid Search,Desktop
115648,kyc_complete,2026-08-22 17:43:00,A,Paid Search,Desktop
115648,funding,2026-08-22 18:24:40,A,Paid Search,Desktop
115648,account_opened,2026-08-22 17:58:58,A,Paid Search,Desktop
115649,landing_page,2026-08-10 19:44:07,B,Direct,Desktop
115649,application_start,2026-08-10 19:35:17,B,Direct,Desktop
115649,kyc_complete,2026-08-10 20:04:52,B,Direct,Desktop
115649,funding,2026-08-10 19:54:51,B,Direct,Desktop
115649,account_opened,2026-08-10 20:25:42,B,Direct,Desktop
115650,landing_page,2026-08-04 22:13:16,A,Paid Search,Desktop
115650,application_start,2026-08-04 22:46:14,A,Paid Search,Desktop
115650,kyc_complete,2026-08-04 23:13:09,A,Paid Search,Desktop
115650,funding,2026-08-04 22:05:34,A,Paid Search,Desktop
115650,account_opened,2026-08-04 23:10:34,A,Paid Search,Desktop
115651,landing_page,2026-08-21 05:41:57,A,Paid Search,Mobile
115652,landing_page,2026-08-06 23:22:54,B,Organic Search,Mobile
115653,landing_page,2026-08-23 07:17:53,B,Paid Search,Mobile
115653,application_start,2026-08-23 06:36:54,B,Paid Search,Mobile
115653,kyc_complete,2026-08-23 06:55:55,B,Paid Search,Mobile
115654,landing_page,2026-08-20 21:02:32,B,Paid Search,Mobile
115654,application_start,2026-08-20 21:23:53,B,Paid Search,Mobile
115654,kyc_complete,2026-08-20 20:20:20,B,Paid Search,Mobile
115654,funding,2026-08-20 21:06:33,B,Paid Search,Mobile
115654,account_opened,2026-08-20 21:05:34,B,Paid Search,Mobile
115655,landing_page,2026-08-09 19:45:40,B,Paid Search,Mobile
115656,landing_page,2026-08-25 09:48:37,A,Paid Search,Desktop
115656,application_start,2026-08-25 09:56:59,A,Paid Search,Desktop
115656,kyc_complete,2026-08-25 09:42:17,A,Paid Search,Desktop
115656,funding,2026-08-25 10:22:17,A,Paid Search,Desktop
115656,account_opened,2026-08-25 10:11:01,A,Paid Search,Desktop
115657,landing_page,2026-08-23 11:02:03,A,Social,Desktop
115657,application_start,2026-08-23 11:08:25,A,Social,Desktop
115657,kyc_complete,2026-08-23 11:42:02,A,Social,Desktop
115657,funding,2026-08-23 11:54:51,A,Social,Desktop
115657,account_opened,2026-08-23 10:47:28,A,Social,Desktop
115658,landing_page,2026-08-26 04:01:43,A,Organic Search,Desktop
115658,application_start,2026-08-26 02:40:09,A,Organic Search,Desktop
115659,landing_page,2026-08-18 19:51:05,B,Social,Mobile
115660,landing_page,2026-08-17 19:13:52,B,Organic Search,Mobile
115660,application_start,2026-08-17 19:36:57,B,Organic Search,Mobile
115660,kyc_complete,2026-08-17 18:17:34,B,Organic Search,Mobile
115660,funding,2026-08-17 18:54:53,B,Organic Search,Mobile
115660,account_opened,2026-08-17 18:48:18,B,Organic Search,Mobile
115661,landing_page,2026-08-11 07:23:54,A,Partner,Mobile
115661,application_start,2026-08-11 08:17:17,A,Partner,Mobile
115661,kyc_complete,2026-08-11 07:09:00,A,Partner,Mobile
115661,funding,2026-08-11 07:17:40,A,Partner,Mobile
115662,landing_page,2026-08-06 15:04:02,A,Organic Search,Desktop
115663,landing_page,2026-08-07 12:00:53,A,Partner,Mobile
115664,landing_page,2026-08-19 03:49:04,A,Email,Mobile
115664,application_start,2026-08-19 04:46:31,A,Email,Mobile
115664,kyc_complete,2026-08-19 03:56:08,A,Email,Mobile
115664,funding,2026-08-19 04:28:42,A,Email,Mobile
115664,account_opened,2026-08-19 03:39:31,A,Email,Mobile
115665,landing_page,2026-08-21 01:28:51,A,Social,Desktop
115665,application_start,2026-08-21 02:23:53,A,Social,Desktop
115665,kyc_complete,2026-08-21 02:00:20,A,Social,Desktop
115665,funding,2026-08-21 01:18:29,A,Social,Desktop
115665,account_opened,2026-08-21 01:46:38,A,Social,Desktop
115666,landing_page,2026-08-25 02:23:52,A,Paid Search,Desktop
115666,application_start,2026-08-25 01:55:40,A,Paid Search,Desktop
115666,kyc_complete,2026-08-25 02:33:52,A,Paid Search,Desktop
115666,funding,2026-08-25 01:37:14,A,Paid Search,Desktop
115667,landing_page,2026-08-22 11:45:25,A,Organic Search,Desktop
115667,application_start,2026-08-22 12:05:18,A,Organic Search,Desktop
115667,kyc_complete,2026-08-22 11:32:36,A,Organic Search,Desktop
115667,funding,2026-08-22 10:58:41,A,Organic Search,Desktop
115667,account_opened,2026-08-22 11:00:55,A,Organic Search,Desktop
115668,landing_page,2026-08-20 01:41:59,A,Partner,Mobile
115668,application_start,2026-08-20 00:44:39,A,Partner,Mobile
115668,kyc_complete,2026-08-20 00:46:35,A,Partner,Mobile
115668,funding,2026-08-20 00:29:40,A,Partner,Mobile
115668,account_opened,2026-08-20 01:47:27,A,Partner,Mobile
115669,landing_page,2026-08-13 00:56:37,B,Email,Mobile
115670,landing_page,2026-08-15 14:17:48,B,Email,Mobile
115670,application_start,2026-08-15 13:11:07,B,Email,Mobile
115670,kyc_complete,2026-08-15 13:40:21,B,Email,Mobile
115670,funding,2026-08-15 13:26:30,B,Email,Mobile
115670,account_opened,2026-08-15 13:16:17,B,Email,Mobile
115671,landing_page,2026-08-23 03:00:40,A,Partner,Mobile
115671,application_start,2026-08-23 03:20:00,A,Partner,Mobile
115671,kyc_complete,2026-08-23 03:16:09,A,Partner,Mobile
115672,landing_page,2026-08-12 18:31:40,B,Paid Search,Desktop
115672,application_start,2026-08-12 17:36:41,B,Paid Search,Desktop
115672,kyc_complete,2026-08-12 18:01:10,B,Paid Search,Desktop
115672,funding,2026-08-12 17:38:13,B,Paid Search,Desktop
115672,account_opened,2026-08-12 18:34:43,B,Paid Search,Desktop
115673,landing_page,2026-08-03 13:57:50,A,Organic Search,Desktop
115674,landing_page,2026-08-24 00:19:25,A,Social,Mobile
115674,application_start,2026-08-23 23:56:04,A,Social,Mobile
115674,kyc_complete,2026-08-24 00:16:53,A,Social,Mobile
115674,funding,2026-08-24 00:08:54,A,Social,Mobile
115674,account_opened,2026-08-24 00:13:24,A,Social,Mobile
115675,landing_page,2026-08-03 18:31:31,B,Email,Mobile
115675,application_start,2026-08-03 17:44:48,B,Email,Mobile
115675,kyc_complete,2026-08-03 17:29:28,B,Email,Mobile
115675,funding,2026-08-03 17:45:52,B,Email,Mobile
115675,account_opened,2026-08-03 18:07:39,B,Email,Mobile
115676,landing_page,2026-08-02 08:18:59,A,Direct,Desktop
115676,application_start,2026-08-02 06:55:28,A,Direct,Desktop
115676,kyc_complete,2026-08-02 08:16:57,A,Direct,Desktop
115677,landing_page,2026-08-14 15:28:24,A,Partner,Mobile
115678,landing_page,2026-08-28 15:37:27,B,Paid Search,Desktop
115679,landing_page,2026-08-22 03:38:26,A,Direct,Desktop
115679,application_start,2026-08-22 03:45:46,A,Direct,Desktop
115679,kyc_complete,2026-08-22 03:11:08,A,Direct,Desktop
115680,landing_page,2026-08-01 23:35:23,A,Email,Mobile
115681,landing_page,2026-08-21 15:11:20,B,Direct,Desktop
115681,application_start,2026-08-21 15:13:23,B,Direct,Desktop
115681,kyc_complete,2026-08-21 15:39:54,B,Direct,Desktop
115682,landing_page,2026-08-22 17:50:13,A,Organic Search,Desktop
115682,application_start,2026-08-22 18:22:18,A,Organic Search,Desktop
115683,landing_page,2026-08-09 03:16:45,B,Email,Desktop
115683,application_start,2026-08-09 02:44:37,B,Email,Desktop
115683,kyc_complete,2026-08-09 02:45:13,B,Email,Desktop
115683,funding,2026-08-09 03:23:44,B,Email,Desktop
115683,account_opened,2026-08-09 02:41:49,B,Email,Desktop
115684,landing_page,2026-08-25 06:22:16,A,Organic Search,Mobile
115685,landing_page,2026-08-06 11:50:23,A,Social,Tablet
115685,application_start,2026-08-06 12:03:21,A,Social,Tablet
115685,kyc_complete,2026-08-06 12:04:52,A,Social,Tablet
115685,funding,2026-08-06 11:39:14,A,Social,Tablet
115685,account_opened,2026-08-06 11:37:50,A,Social,Tablet
115686,landing_page,2026-08-08 04:43:17,B,Organic Search,Mobile
115686,application_start,2026-08-08 04:44:43,B,Organic Search,Mobile
115686,kyc_complete,2026-08-08 06:08:47,B,Organic Search,Mobile
115686,funding,2026-08-08 05:36:20,B,Organic Search,Mobile
115686,account_opened,2026-08-08 05:58:05,B,Organic Search,Mobile
115687,landing_page,2026-08-23 15:47:12,A,Partner,Tablet
115687,application_start,2026-08-23 15:14:45,A,Partner,Tablet
115687,kyc_complete,2026-08-23 15:35:28,A,Partner,Tablet
115687,funding,2026-08-23 16:09:36,A,Partner,Tablet
115687,account_opened,2026-08-23 16:06:26,A,Partner,Tablet
115688,landing_page,2026-08-27 16:57:58,B,Email,Desktop
115688,application_start,2026-08-27 16:25:04,B,Email,Desktop
115688,kyc_complete,2026-08-27 16:13:05,B,Email,Desktop
115688,funding,2026-08-27 15:55:22,B,Email,Desktop
115688,account_opened,2026-08-27 17:00:09,B,Email,Desktop
115689,landing_page,2026-08-16 01:40:26,B,Email,Desktop
115689,application_start,2026-08-16 01:58:14,B,Email,Desktop
115690,landing_page,2026-08-24 01:22:26,A,Partner,Desktop
115690,application_start,2026-08-24 01:05:54,A,Partner,Desktop
115690,kyc_complete,2026-08-24 02:03:15,A,Partner,Desktop
115690,funding,2026-08-24 00:56:27,A,Partner,Desktop
115690,account_opened,2026-08-24 01:42:09,A,Partner,Desktop
115691,landing_page,2026-08-14 16:05:58,B,Email,Desktop
115691,application_start,2026-08-14 16:44:24,B,Email,Desktop
115691,kyc_complete,2026-08-14 16:47:23,B,Email,Desktop
115691,funding,2026-08-14 16:25:31,B,Email,Desktop
115691,account_opened,2026-08-14 16:31:16,B,Email,Desktop
115692,landing_page,2026-08-16 01:55:00,A,Social,Tablet
115692,application_start,2026-08-16 01:49:11,A,Social,Tablet
115692,kyc_complete,2026-08-16 01:25:45,A,Social,Tablet
115693,landing_page,2026-08-07 11:55:27,A,Organic Search,Desktop
115693,application_start,2026-08-07 12:35:00,A,Organic Search,Desktop
115693,kyc_complete,2026-08-07 12:07:23,A,Organic Search,Desktop
115693,funding,2026-08-07 11:39:59,A,Organic Search,Desktop
115693,account_opened,2026-08-07 11:33:01,A,Organic Search,Desktop
115694,landing_page,2026-08-24 06:53:28,B,Social,Desktop
115694,application_start,2026-08-24 07:38:53,B,Social,Desktop
115694,kyc_complete,2026-08-24 07:34:40,B,Social,Desktop
115694,funding,2026-08-24 06:25:19,B,Social,Desktop
115694,account_opened,2026-08-24 06:51:16,B,Social,Desktop
115695,landing_page,2026-08-14 21:50:40,A,Organic Search,Mobile
115696,landing_page,2026-08-16 23:46:25,A,Direct,Mobile
115696,application_start,2026-08-17 00:53:57,A,Direct,Mobile
115696,kyc_complete,2026-08-17 01:05:23,A,Direct,Mobile
115696,funding,2026-08-17 00:12:24,A,Direct,Mobile
115696,account_opened,2026-08-17 00:52:39,A,Direct,Mobile
115697,landing_page,2026-08-27 22:18:14,B,Direct,Desktop
115698,landing_page,2026-08-15 09:56:31,A,Paid Search,Desktop
115698,application_start,2026-08-15 11:24:18,A,Paid Search,Desktop
115699,landing_page,2026-08-22 06:53:37,A,Direct,Mobile
115699,application_start,2026-08-22 05:59:41,A,Direct,Mobile
115700,landing_page,2026-08-01 16:13:31,B,Email,Tablet
115701,landing_page,2026-08-09 17:45:12,B,Social,Mobile
115702,landing_page,2026-08-08 22:12:05,A,Paid Search,Mobile
115702,application_start,2026-08-08 22:06:05,A,Paid Search,Mobile
115702,kyc_complete,2026-08-08 21:51:11,A,Paid Search,Mobile
115703,landing_page,2026-08-21 00:41:01,A,Email,Mobile
115703,application_start,2026-08-21 01:33:23,A,Email,Mobile
115703,kyc_complete,2026-08-21 01:18:41,A,Email,Mobile
115703,funding,2026-08-21 00:11:54,A,Email,Mobile
115703,account_opened,2026-08-21 00:49:57,A,Email,Mobile
115704,landing_page,2026-08-18 04:41:28,A,Partner,Mobile
115704,application_start,2026-08-18 05:04:50,A,Partner,Mobile
115704,kyc_complete,2026-08-18 04:49:49,A,Partner,Mobile
115704,funding,2026-08-18 03:48:46,A,Partner,Mobile
115704,account_opened,2026-08-18 05:00:14,A,Partner,Mobile
115705,landing_page,2026-08-25 13:12:46,A,Partner,Mobile
115705,application_start,2026-08-25 14:26:19,A,Partner,Mobile
115705,kyc_complete,2026-08-25 14:32:04,A,Partner,Mobile
115706,landing_page,2026-08-16 11:08:11,B,Email,Desktop
115706,application_start,2026-08-16 10:30:58,B,Email,Desktop
115706,kyc_complete,2026-08-16 10:25:20,B,Email,Desktop
115706,funding,2026-08-16 11:14:44,B,Email,Desktop
115707,landing_page,2026-08-12 05:01:30,B,Email,Desktop
115708,landing_page,2026-08-19 13:38:28,B,Organic Search,Desktop
115708,application_start,2026-08-19 13:32:00,B,Organic Search,Desktop
115708,kyc_complete,2026-08-19 14:09:17,B,Organic Search,Desktop
115708,funding,2026-08-19 13:47:23,B,Organic Search,Desktop
